Date,Name,Symbol,Price,Market Cap,Circulating Supply
Historical Snapshot - 27 April 2014,Vertcoin,VTC,$0.8569,"$3,294,475.90","3,844,700"
Historical Snapshot - 27 April 2014,Novacoin,NVC,$3.16,"$2,466,796.17","779,789"
Historical Snapshot - 27 April 2014,Infinitecoin,IFC,$0.00002112,"$1,911,260.25","90,514,374,656"
Historical Snapshot - 13 April 2014,Bitcoin,BTC,$414.06,"$5,234,669,425.31","12,642,200"
Historical Snapshot - 13 April 2014,Litecoin,LTC,$10.31,"$283,018,225.14","27,445,854"
Historical Snapshot - 13 April 2014,XRP,XRP,$0.005987,"$46,807,007.29","7,817,889,792"
Historical Snapshot - 13 April 2014,Peercoin,PPC,$1.70,"$36,145,607.21","21,310,272"
Historical Snapshot - 13 April 2014,Dogecoin,DOGE,$0.0003893,"$27,278,919.27","70,071,287,808"
Historical Snapshot - 13 April 2014,Nxt,NXT,$0.02114,"$21,142,049.34","999,997,120"
Historical Snapshot - 13 April 2014,Omni,OMNI,$31.48,"$19,498,331.41","619,478"
Historical Snapshot - 13 April 2014,Namecoin,NMC,$1.64,"$13,968,238.95","8,505,032"
Historical Snapshot - 13 April 2014,BlackCoin,BLK,$0.1608,"$11,980,876.32","74,505,744"
Historical Snapshot - 13 April 2014,Auroracoin,AUR,$0.8363,"$8,944,416.40","10,695,101"
Historical Snapshot - 13 April 2014,BitShares PTS,PTS,$3.83,"$6,151,968.45","1,605,158"
Historical Snapshot - 13 April 2014,Counterparty,XCP,$1.66,"$4,398,111.39","2,649,470"
Historical Snapshot - 13 April 2014,Quark,QRK,$0.0171,"$4,236,679.90","247,751,680"
Historical Snapshot - 13 April 2014,Primecoin,XPM,$0.6974,"$3,642,410.62","5,222,790"
Historical Snapshot - 13 April 2014,Zetacoin,ZET,$0.02155,"$3,455,723.09","160,325,152"
Historical Snapshot - 13 April 2014,Vertcoin,VTC,$0.9679,"$3,334,117.27","3,444,850"
Historical Snapshot - 13 April 2014,Feathercoin,FTC,$0.07898,"$3,132,422.67","39,661,848"
Historical Snapshot - 13 April 2014,Novacoin,NVC,$3.48,"$2,670,160.37","766,263"
Historical Snapshot - 13 April 2014,Dash,DASH,$0.539,"$2,164,284.82","4,015,172"
Historical Snapshot - 13 April 2014,Infinitecoin,IFC,$0.00002183,"$1,974,847.99","90,477,699,072"
Historical Snapshot - 06 April 2014,Bitcoin,BTC,$460.50,"$5,808,862,088.79","12,614,275"
Historical Snapshot - 06 April 2014,Litecoin,LTC,$11.64,"$317,256,245.49","27,248,504"
Historical Snapshot - 06 April 2014,XRP,XRP,$0.008247,"$64,471,699.28","7,817,889,792"
Historical Snapshot - 06 April 2014,Peercoin,PPC,$1.86,"$39,686,572.39","21,289,340"
Historical Snapshot - 06 April 2014,Dogecoin,DOGE,$0.0004599,"$31,183,528.20","67,799,293,952"
Historical Snapshot - 06 April 2014,Nxt,NXT,$0.02844,"$28,436,584.46","999,997,120"
Historical Snapshot - 06 April 2014,Omni,OMNI,$37.42,"$23,182,321.31","619,478"
Historical Snapshot - 06 April 2014,Auroracoin,AUR,$1.86,"$19,809,788.52","10,670,626"
Historical Snapshot - 06 April 2014,Namecoin,NMC,$1.96,"$16,532,305.26","8,445,382"
Historical Snapshot - 06 April 2014,BitShares PTS,PTS,$4.91,"$7,743,858.35","1,578,476"
Historical Snapshot - 06 April 2014,Counterparty,XCP,$2.74,"$7,268,562.41","2,649,656"
Historical Snapshot - 06 April 2014,Zetacoin,ZET,$0.03112,"$4,988,693.14","160,300,960"
Historical Snapshot - 06 April 2014,Bitleu,BTL,$0.001924,"$4,819,663.05","2,504,910,848"
Historical Snapshot - 06 April 2014,Quark,QRK,$0.01944,"$4,816,437.45","247,730,752"
Historical Snapshot - 06 April 2014,Feathercoin,FTC,$0.1102,"$4,290,035.64","38,915,600"
Historical Snapshot - 06 April 2014,Primecoin,XPM,$0.8243,"$4,214,368.01","5,112,728"
Historical Snapshot - 06 April 2014,Novacoin,NVC,$4.55,"$3,458,426.76","759,430"
Historical Snapshot - 06 April 2014,SiliconValleyCoin [old],XSV,$0.1874,"$3,297,597.08","17,597,756"
Historical Snapshot - 06 April 2014,Infinitecoin,IFC,$0.00003408,"$3,083,042.69","90,457,210,880"
Historical Snapshot - 06 April 2014,Vertcoin,VTC,$0.8943,"$2,888,459.91","3,229,950"
Historical Snapshot - 16 March 2014,Bitcoin,BTC,$631.11,"$7,903,421,902.06","12,523,050"
Historical Snapshot - 16 March 2014,Litecoin,LTC,$17.35,"$461,985,553.53","26,629,704"
Historical Snapshot - 16 March 2014,XRP,XRP,$0.01431,"$111,843,703.13","7,817,889,792"
Historical Snapshot - 16 March 2014,Auroracoin,AUR,$9.79,"$103,942,110.93","10,621,801"
Historical Snapshot - 16 March 2014,SpainCoin,SPA,$3.02,"$76,266,010.44","25,280,120"
Historical Snapshot - 16 March 2014,Peercoin,PPC,$3.21,"$68,199,140.41","21,231,182"
Historical Snapshot - 16 March 2014,Dogecoin,DOGE,$0.0008263,"$50,285,326.11","60,853,096,448"
Historical Snapshot - 16 March 2014,Omni,OMNI,$68.30,"$42,309,167.73","619,478"
Historical Snapshot - 16 March 2014,Nxt,NXT,$0.03235,"$32,350,122.89","999,997,120"
Historical Snapshot - 16 March 2014,Namecoin,NMC,$3.34,"$27,649,403.54","8,275,043"
Historical Snapshot - 16 March 2014,Counterparty,XCP,$5.41,"$14,341,291.42","2,648,646"
Historical Snapshot - 16 March 2014,BitShares PTS,PTS,$6.56,"$10,257,146.83","1,563,564"
Historical Snapshot - 16 March 2014,Marinecoin,MTC,$1.13,"$8,181,806.31","7,242,624"
Historical Snapshot - 16 March 2014,Quark,QRK,$0.03076,"$7,619,066.59","247,667,776"
Historical Snapshot - 16 March 2014,Feathercoin,FTC,$0.2019,"$7,388,679.07","36,595,400"
Historical Snapshot - 16 March 2014,Primecoin,XPM,$1.28,"$6,198,526.17","4,825,354"
Historical Snapshot - 16 March 2014,Infinitecoin,IFC,$0.00005727,"$5,175,872.59","90,371,072,000"
Historical Snapshot - 16 March 2014,Novacoin,NVC,$6.63,"$4,887,584.39","737,165"
Historical Snapshot - 16 March 2014,Megacoin,MEC,$0.1703,"$3,848,273.40","22,602,374"
Historical Snapshot - 16 March 2014,WorldCoin,WDC,$0.06458,"$3,139,477.05","48,614,624"
Historical Snapshot - 09 March 2014,Bitcoin,BTC,$636.96,"$7,958,688,082.54","12,494,800"
Historical Snapshot - 09 March 2014,Litecoin,LTC,$16.00,"$422,618,427.47","26,417,804"
Historical Snapshot - 09 March 2014,Auroracoin,AUR,$26.24,"$278,477,073.96","10,611,801"
Historical Snapshot - 09 March 2014,XRP,XRP,$0.01475,"$115,276,632.93","7,817,889,792"
Historical Snapshot - 09 March 2014,Peercoin,PPC,$3.25,"$68,974,656.23","21,211,744"
Historical Snapshot - 09 March 2014,Dogecoin,DOGE,$0.0008712,"$50,869,830.23","58,390,913,024"
Historical Snapshot - 09 March 2014,Nxt,NXT,$0.04686,"$46,856,544.08","999,997,120"
Historical Snapshot - 09 March 2014,Omni,OMNI,$62.96,"$39,000,554.88","619,478"
Historical Snapshot - 09 March 2014,Namecoin,NMC,$3.42,"$28,155,000.39","8,224,743"
Historical Snapshot - 09 March 2014,Counterparty,XCP,$5.30,"$14,048,900.54","2,648,721"
Historical Snapshot - 09 March 2014,Quark,QRK,$0.04384,"$10,856,809.86","247,646,976"
Historical Snapshot - 09 March 2014,BitShares PTS,PTS,$5.83,"$9,088,114.71","1,559,634"
Historical Snapshot - 09 March 2014,Feathercoin,FTC,$0.2026,"$7,263,207.26","35,857,600"
Historical Snapshot - 02 March 2014,Bitcoin,BTC,$559.79,"$6,978,523,797.83","12,466,325"
Historical Snapshot - 09 March 2014,Primecoin,XPM,$1.39,"$6,571,089.77","4,731,714"
Historical Snapshot - 09 March 2014,Infinitecoin,IFC,$0.00006807,"$6,148,624.12","90,330,841,088"
Historical Snapshot - 09 March 2014,Megacoin,MEC,$0.2539,"$5,712,712.41","22,504,124"
Historical Snapshot - 09 March 2014,Novacoin,NVC,$7.74,"$5,649,165.34","729,740"
Historical Snapshot - 09 March 2014,Vertcoin,VTC,$1.56,"$3,797,420.75","2,437,200"
Historical Snapshot - 09 March 2014,WorldCoin,WDC,$0.07432,"$3,550,904.98","47,776,976"
Historical Snapshot - 09 March 2014,Dash,DASH,$0.873,"$3,162,069.95","3,622,224"
Historical Snapshot - 02 March 2014,Litecoin,LTC,$12.74,"$333,811,790.16","26,191,604"
Historical Snapshot - 02 March 2014,Auroracoin,AUR,$24.42,"$258,801,442.74","10,597,976"
Historical Snapshot - 02 March 2014,XRP,XRP,$0.01354,"$105,879,985.72","7,817,889,792"
Historical Snapshot - 02 March 2014,Peercoin,PPC,$3.01,"$63,829,755.97","21,193,990"
Historical Snapshot - 02 March 2014,Dogecoin,DOGE,$0.0009532,"$53,288,533.34","55,903,633,408"
Historical Snapshot - 02 March 2014,Nxt,NXT,$0.04408,"$44,079,428.63","999,998,016"
Historical Snapshot - 02 March 2014,Omni,OMNI,$52.43,"$32,479,881.59","619,478"
Historical Snapshot - 02 March 2014,Namecoin,NMC,$3.29,"$26,843,614.44","8,169,643"
Historical Snapshot - 02 March 2014,Counterparty,XCP,$4.71,"$12,469,808.78","2,648,736"
Historical Snapshot - 02 March 2014,Quark,QRK,$0.03908,"$9,677,965.99","247,626,304"
Historical Snapshot - 02 March 2014,BitShares PTS,PTS,$6.05,"$9,410,602.89","1,554,568"
Historical Snapshot - 02 March 2014,Feathercoin,FTC,$0.2067,"$7,248,950.27","35,077,352"
Historical Snapshot - 02 March 2014,Megacoin,MEC,$0.2789,"$6,249,721.23","22,404,600"
Historical Snapshot - 02 March 2014,Primecoin,XPM,$1.33,"$6,177,084.37","4,637,452"
Historical Snapshot - 02 March 2014,Infinitecoin,IFC,$0.00006441,"$5,815,953.34","90,288,939,008"
Historical Snapshot - 02 March 2014,Novacoin,NVC,$7.15,"$5,159,564.72","721,740"
Historical Snapshot - 02 March 2014,WorldCoin,WDC,$0.08294,"$3,885,645.43","46,846,744"
Historical Snapshot - 02 March 2014,Dash,DASH,$1.03,"$3,637,723.80","3,536,463"
Historical Snapshot - 02 March 2014,Vertcoin,VTC,$1.61,"$3,594,547.15","2,235,300"
Historical Snapshot - 23 March 2014,Bitcoin,BTC,$561.27,"$7,045,873,880.14","12,553,400"
Historical Snapshot - 23 March 2014,Litecoin,LTC,$15.36,"$412,286,541.91","26,841,654"
Historical Snapshot - 23 March 2014,Auroracoin,AUR,$11.83,"$125,736,512.96","10,629,051"
Historical Snapshot - 23 March 2014,XRP,XRP,$0.01265,"$98,902,421.35","7,817,889,792"
Historical Snapshot - 23 March 2014,Aphroditecoin,APH,$3.86,"$86,892,531.75","22,540,040"
Historical Snapshot - 23 March 2014,Peercoin,PPC,$2.85,"$60,516,523.53","21,253,154"
Historical Snapshot - 23 March 2014,Dogecoin,DOGE,$0.0007438,"$47,012,111.95","63,203,540,992"
Historical Snapshot - 23 March 2014,Nxt,NXT,$0.04179,"$41,788,550.81","999,997,120"
Historical Snapshot - 23 March 2014,Omni,OMNI,$40.53,"$25,107,945.93","619,478"
Historical Snapshot - 23 March 2014,Namecoin,NMC,$2.90,"$24,153,106.20","8,330,443"
Historical Snapshot - 23 March 2014,BitShares PTS,PTS,$7.65,"$11,995,327.92","1,567,123"
Historical Snapshot - 23 March 2014,Counterparty,XCP,$3.50,"$9,270,141.48","2,648,511"
Historical Snapshot - 23 March 2014,Quark,QRK,$0.03104,"$7,688,022.67","247,688,576"
Historical Snapshot - 23 March 2014,Primecoin,XPM,$1.29,"$6,330,625.72","4,922,653"
Historical Snapshot - 23 March 2014,Feathercoin,FTC,$0.1508,"$5,629,610.24","37,340,000"
Historical Snapshot - 23 March 2014,Vertcoin,VTC,$1.83,"$5,209,589.07","2,844,100"
Historical Snapshot - 23 March 2014,Novacoin,NVC,$6.43,"$4,793,703.49","744,977"
Historical Snapshot - 23 March 2014,Infinitecoin,IFC,$0.00005078,"$4,591,202.46","90,412,580,864"
Historical Snapshot - 23 March 2014,SpainCoin,SPA,$0.1638,"$4,221,579.81","25,772,142"
Historical Snapshot - 23 March 2014,Megacoin,MEC,$0.1532,"$3,478,359.43","22,703,000"
Historical Snapshot - 16 February 2014,Bitcoin,BTC,$616.63,"$7,650,358,897.33","12,406,725"
Historical Snapshot - 16 February 2014,Litecoin,LTC,$15.20,"$391,928,398.15","25,776,504"
Historical Snapshot - 16 February 2014,XRP,XRP,$0.01534,"$119,913,224.77","7,817,889,792"
Historical Snapshot - 16 February 2014,Peercoin,PPC,$3.94,"$83,374,178.08","21,154,750"
Historical Snapshot - 16 February 2014,Dogecoin,DOGE,$0.001413,"$71,890,531.77","50,877,566,976"
Historical Snapshot - 16 February 2014,Nxt,NXT,$0.05743,"$57,427,541.97","999,998,016"
Historical Snapshot - 16 February 2014,Omni,OMNI,$66.35,"$41,102,057.15","619,478"
Historical Snapshot - 16 February 2014,Namecoin,NMC,$3.69,"$29,679,608.54","8,051,393"
Historical Snapshot - 16 February 2014,Counterparty,XCP,$9.26,"$24,517,503.27","2,648,756"
Historical Snapshot - 16 February 2014,Quark,QRK,$0.06848,"$16,952,553.27","247,566,256"
Historical Snapshot - 16 February 2014,BitShares PTS,PTS,$10.04,"$14,908,904.17","1,484,466"
Historical Snapshot - 16 February 2014,Infinitecoin,IFC,$0.0001002,"$9,033,253.63","90,173,022,208"
Historical Snapshot - 16 February 2014,Primecoin,XPM,$1.96,"$8,737,520.34","4,458,304"
Historical Snapshot - 16 February 2014,Megacoin,MEC,$0.3896,"$8,648,518.49","22,201,200"
Historical Snapshot - 16 February 2014,Feathercoin,FTC,$0.2474,"$8,293,340.81","33,522,850"
Historical Snapshot - 16 February 2014,WorldCoin,WDC,$0.1563,"$7,029,160.27","44,981,152"
Historical Snapshot - 16 February 2014,Novacoin,NVC,$8.65,"$6,109,919.88","706,423"
Historical Snapshot - 16 February 2014,Maxcoin,MAX,$2.02,"$5,679,920.09","2,816,832"
Historical Snapshot - 16 February 2014,Devcoin,DVC,$0.0006048,"$3,817,473.25","6,311,620,096"
Historical Snapshot - 16 February 2014,Vertcoin,VTC,$1.91,"$3,487,662.47","1,823,200"
Historical Snapshot - 03 April 2022,Bitcoin,BTC,"$46,453.57","$882,703,992,270.52","19,001,856"
Historical Snapshot - 03 April 2022,Ethereum,ETH,"$3,522.83","$423,557,081,705.00","120,231,936"
Historical Snapshot - 03 April 2022,Tether,USDT,$1.00,"$82,324,402,977.49","82,301,930,534"
Historical Snapshot - 03 April 2022,BNB,BNB,$450.35,"$74,360,146,489.04","165,116,761"
Historical Snapshot - 03 April 2022,USD Coin,USDC,$1.00,"$51,633,984,578.70","51,629,119,959"
Historical Snapshot - 03 April 2022,Solana,SOL,$136.78,"$44,563,278,264.23","325,813,733"
Historical Snapshot - 03 April 2022,XRP,XRP,$0.843,"$40,575,582,678.21","48,135,209,660"
Historical Snapshot - 03 April 2022,Cardano,ADA,$1.19,"$40,012,506,060.12","33,739,028,516"
Historical Snapshot - 03 April 2022,Terra,LUNA,$113.07,"$39,928,188,006.62","353,128,511"
Historical Snapshot - 03 April 2022,Avalanche,AVAX,$98.08,"$26,224,674,828.73","267,386,507"
Historical Snapshot - 03 April 2022,Polkadot,DOT,$23.21,"$22,919,985,030.75","987,579,315"
Historical Snapshot - 03 April 2022,Dogecoin,DOGE,$0.1465,"$19,430,050,406.19","132,670,764,300"
Historical Snapshot - 03 April 2022,Binance USD,BUSD,$0.9995,"$17,781,604,302.98","17,790,453,699"
Historical Snapshot - 03 April 2022,TerraUSD,UST,$1,"$16,556,192,139.43","16,556,940,245"
Historical Snapshot - 03 April 2022,Shiba Inu,SHIB,$0.00002679,"$14,709,211,244.44","549,063,278,876,302"
Historical Snapshot - 03 April 2022,Polygon,MATIC,$1.69,"$13,102,616,373.19","7,758,492,081"
Historical Snapshot - 03 April 2022,Wrapped Bitcoin,WBTC,"$46,522.60","$12,809,060,678.96","275,330"
Historical Snapshot - 03 April 2022,Cronos,CRO,$0.4801,"$12,129,220,476.96","25,263,013,692"
Historical Snapshot - 03 April 2022,NEAR Protocol,NEAR,$16.77,"$11,077,741,569.58","660,441,112"
Historical Snapshot - 03 April 2022,Dai,DAI,$0.9995,"$9,499,340,377.21","9,504,287,918"
Historical Snapshot - 27 March 2022,Bitcoin,BTC,"$46,820.49","$889,385,706,663.30","18,995,650"
Historical Snapshot - 27 March 2022,Ethereum,ETH,"$3,291.58","$395,441,924,035.77","120,137,507"
Historical Snapshot - 27 March 2022,Tether,USDT,$1.00,"$81,362,292,667.84","81,331,736,008"
Historical Snapshot - 27 March 2022,BNB,BNB,$430.50,"$71,083,302,848.75","165,116,761"
Historical Snapshot - 27 March 2022,USD Coin,USDC,$1.00,"$52,083,027,076.46","52,080,992,407"
Historical Snapshot - 27 March 2022,XRP,XRP,$0.8573,"$41,256,704,402.49","48,121,609,012"
Historical Snapshot - 27 March 2022,Cardano,ADA,$1.18,"$39,869,330,421.37","33,726,172,421"
Historical Snapshot - 27 March 2022,Solana,SOL,$107.08,"$34,798,921,340.59","324,967,786"
Historical Snapshot - 27 March 2022,Terra,LUNA,$94.15,"$33,552,358,834.73","356,365,476"
Historical Snapshot - 27 March 2022,Avalanche,AVAX,$89.82,"$24,006,949,474.71","267,264,014"
Historical Snapshot - 27 March 2022,Polkadot,DOT,$22.45,"$22,169,044,497.21","987,579,315"
Historical Snapshot - 27 March 2022,Dogecoin,DOGE,$0.1447,"$19,201,643,339.56","132,670,764,300"
Historical Snapshot - 27 March 2022,Binance USD,BUSD,$1.00,"$17,582,026,844.83","17,566,012,234"
Historical Snapshot - 27 March 2022,TerraUSD,UST,$0.9993,"$16,173,236,211.67","16,184,071,994"
Historical Snapshot - 27 March 2022,Shiba Inu,SHIB,$0.00002557,"$14,041,471,287.65","549,063,278,876,302"
Historical Snapshot - 27 March 2022,Polygon,MATIC,$1.69,"$13,041,615,028.76","7,701,069,511"
Historical Snapshot - 27 March 2022,Wrapped Bitcoin,WBTC,"$46,756.95","$12,826,849,672.70","274,330"
Historical Snapshot - 27 March 2022,Cronos,CRO,$0.4851,"$12,256,067,158.59","25,263,013,692"
Historical Snapshot - 27 March 2022,Dai,DAI,$1,"$9,681,422,761.47","9,681,708,980"
Historical Snapshot - 27 March 2022,Litecoin,LTC,$129.40,"$9,049,850,375.67","69,938,381"
Historical Snapshot - 13 March 2022,Bitcoin,BTC,"$37,849.66","$718,481,905,385.96","18,982,518"
Historical Snapshot - 13 March 2022,Ethereum,ETH,"$2,518.94","$302,142,844,336.00","119,948,188"
Historical Snapshot - 13 March 2022,Tether,USDT,$1.00,"$80,088,619,803.15","80,072,716,129"
Historical Snapshot - 13 March 2022,BNB,BNB,$361.85,"$59,747,472,766.44","165,116,761"
Historical Snapshot - 13 March 2022,USD Coin,USDC,$1,"$52,427,364,797.89","52,429,204,079"
Historical Snapshot - 13 March 2022,XRP,XRP,$0.7614,"$36,579,969,142.85","48,046,106,688"
Historical Snapshot - 13 March 2022,Terra,LUNA,$87.62,"$32,678,817,858.83","372,970,017"
Historical Snapshot - 13 March 2022,Cardano,ADA,$0.791,"$26,646,535,268.33","33,687,369,574"
Historical Snapshot - 13 March 2022,Solana,SOL,$78.94,"$25,492,592,996.76","322,952,389"
Historical Snapshot - 13 March 2022,Avalanche,AVAX,$68.08,"$18,132,232,300.21","266,352,807"
Historical Snapshot - 13 March 2022,Binance USD,BUSD,$1.00,"$18,014,031,267.03","18,008,290,774"
Historical Snapshot - 13 March 2022,Polkadot,DOT,$17.25,"$17,033,700,978.48","987,579,315"
Historical Snapshot - 13 March 2022,Dogecoin,DOGE,$0.1116,"$14,807,135,517.00","132,670,764,300"
Historical Snapshot - 13 March 2022,TerraUSD,UST,$1.00,"$14,658,438,075.20","14,615,457,720"
Historical Snapshot - 13 March 2022,Shiba Inu,SHIB,$0.00002156,"$11,836,278,667.57","549,063,278,876,302"
Historical Snapshot - 13 March 2022,Polygon,MATIC,$1.36,"$10,446,055,342.10","7,664,713,456"
Historical Snapshot - 13 March 2022,Wrapped Bitcoin,WBTC,"$37,860.71","$10,329,317,576.22","272,824"
Historical Snapshot - 13 March 2022,Dai,DAI,$0.9995,"$9,825,260,224.40","9,830,209,590"
Historical Snapshot - 13 March 2022,Cronos,CRO,$0.377,"$9,523,342,096.76","25,263,013,692"
Historical Snapshot - 13 March 2022,Cosmos,ATOM,$26.30,"$7,530,732,870.21","286,370,297"
Historical Snapshot - 20 February 2022,Bitcoin,BTC,"$38,431.38","$728,812,385,562.03","18,963,993"
Historical Snapshot - 20 February 2022,Ethereum,ETH,"$2,628.65","$314,553,542,349.47","119,663,598"
Historical Snapshot - 20 February 2022,Tether,USDT,$1.00,"$79,051,748,940.72","79,019,501,686"
Historical Snapshot - 20 February 2022,BNB,BNB,$380.83,"$62,880,741,279.16","165,116,761"
Historical Snapshot - 20 February 2022,USD Coin,USDC,$1.00,"$52,596,647,717.63","52,596,483,785"
Historical Snapshot - 20 February 2022,XRP,XRP,$0.7783,"$37,318,724,162.96","47,949,281,138"
Historical Snapshot - 20 February 2022,Cardano,ADA,$0.9329,"$31,370,229,673.30","33,626,509,428"
Historical Snapshot - 20 February 2022,Solana,SOL,$90.90,"$29,057,463,086.34","319,659,085"
Historical Snapshot - 20 February 2022,Terra,LUNA,$49.36,"$19,226,836,917.01","389,486,652"
Historical Snapshot - 20 February 2022,Avalanche,AVAX,$77.34,"$18,971,728,612.81","245,313,119"
Historical Snapshot - 20 February 2022,Binance USD,BUSD,$0.9989,"$18,089,648,881.54","18,110,422,295"
Historical Snapshot - 20 February 2022,Dogecoin,DOGE,$0.1369,"$18,158,368,479.33","132,670,764,300"
Historical Snapshot - 20 February 2022,Polkadot,DOT,$16.93,"$16,720,220,594.34","987,579,315"
Historical Snapshot - 20 February 2022,Shiba Inu,SHIB,$0.00002551,"$14,007,748,881.36","549,063,278,876,302"
Historical Snapshot - 20 February 2022,TerraUSD,UST,$1.00,"$12,073,172,506.84","12,068,723,695"
Historical Snapshot - 20 February 2022,Polygon,MATIC,$1.52,"$11,417,788,006.76","7,532,274,364"
Historical Snapshot - 20 February 2022,Crypto.com Coin,CRO,$0.4046,"$10,220,452,260.14","25,263,013,692"
Historical Snapshot - 20 February 2022,Dai,DAI,$0.9994,"$10,181,659,738.81","10,188,121,981"
Historical Snapshot - 20 February 2022,Wrapped Bitcoin,WBTC,"$38,448.36","$10,106,626,968.54","262,862"
Historical Snapshot - 20 February 2022,Litecoin,LTC,$110.83,"$7,723,216,341.64","69,683,969"
Historical Snapshot - 09 February 2014,Bitcoin,BTC,$682.90,"$8,451,229,252.14","12,375,500"
Historical Snapshot - 09 February 2014,Litecoin,LTC,$18.22,"$465,932,119.29","25,575,454"
Historical Snapshot - 09 February 2014,XRP,XRP,$0.01739,"$135,951,310.04","7,817,889,792"
Historical Snapshot - 09 February 2014,Peercoin,PPC,$4.68,"$98,911,679.93","21,128,646"
Historical Snapshot - 09 February 2014,Dogecoin,DOGE,$0.001291,"$60,542,522.21","46,906,470,400"
Historical Snapshot - 09 February 2014,Nxt,NXT,$0.04893,"$48,927,824.73","999,998,016"
Historical Snapshot - 09 February 2014,Omni,OMNI,$62.35,"$38,623,691.43","619,478"
Historical Snapshot - 09 February 2014,Namecoin,NMC,$4.28,"$34,226,581.98","7,991,943"
Historical Snapshot - 09 February 2014,Quark,QRK,$0.07989,"$19,774,657.92","247,523,968"
Historical Snapshot - 09 February 2014,BitShares PTS,PTS,$11.60,"$16,778,316.76","1,446,972"
Historical Snapshot - 09 February 2014,Megacoin,MEC,$0.524,"$11,582,568.72","22,102,676"
Historical Snapshot - 09 February 2014,Primecoin,XPM,$2.34,"$10,231,020.23","4,364,750"
Historical Snapshot - 09 February 2014,Infinitecoin,IFC,$0.0001002,"$9,025,788.60","90,087,727,104"
Historical Snapshot - 09 February 2014,WorldCoin,WDC,$0.1636,"$7,197,880.13","43,987,680"
Historical Snapshot - 09 February 2014,Vertcoin,VTC,$4.30,"$6,987,056.83","1,623,200"
Historical Snapshot - 09 February 2014,Novacoin,NVC,$9.89,"$6,916,244.15","699,417"
Historical Snapshot - 09 February 2014,Feathercoin,FTC,$0.2045,"$6,701,452.30","32,766,850"
Historical Snapshot - 09 February 2014,YbCoin,YBC,$3.41,"$3,501,581.55","1,025,440"
Historical Snapshot - 09 February 2014,Tickets,TIX,$0.00004544,"$3,038,605.64","66,876,280,832"
Historical Snapshot - 09 February 2014,Devcoin,DVC,$0.0004158,"$2,604,690.08","6,264,370,176"
Historical Snapshot - 20 March 2022,Bitcoin,BTC,"$41,247.82","$783,260,570,383.75","18,989,137"
Historical Snapshot - 20 March 2022,Ethereum,ETH,"$2,860.46","$343,377,833,604.30","120,042,908"
Historical Snapshot - 20 March 2022,Tether,USDT,$1.00,"$80,781,817,395.21","80,747,335,458"
Historical Snapshot - 20 March 2022,BNB,BNB,$390.77,"$64,522,408,664.10","165,116,761"
Historical Snapshot - 20 March 2022,USD Coin,USDC,$0.9999,"$53,000,906,379.47","53,004,490,761"
Historical Snapshot - 20 March 2022,XRP,XRP,$0.8061,"$38,791,824,340.83","48,121,609,012"
Historical Snapshot - 20 March 2022,Terra,LUNA,$90.53,"$33,016,693,268.72","364,695,245"
Historical Snapshot - 20 March 2022,Cardano,ADA,$0.8771,"$29,569,834,894.15","33,713,492,092"
Historical Snapshot - 20 March 2022,Solana,SOL,$88.61,"$28,388,486,843.57","320,358,097"
Historical Snapshot - 20 March 2022,Avalanche,AVAX,$84.72,"$22,636,838,970.73","267,182,355"
Historical Snapshot - 20 March 2022,Polkadot,DOT,$18.64,"$18,407,139,481.67","987,579,315"
Historical Snapshot - 20 March 2022,Binance USD,BUSD,$0.9994,"$17,794,988,349.19","17,806,035,748"
Historical Snapshot - 20 March 2022,Dogecoin,DOGE,$0.1192,"$15,808,231,747.90","132,670,764,300"
Historical Snapshot - 20 March 2022,TerraUSD,UST,$1.00,"$15,439,586,892.30","15,381,792,869"
Historical Snapshot - 20 March 2022,Shiba Inu,SHIB,$0.00002313,"$12,697,232,753.07","549,063,278,876,302"
Historical Snapshot - 20 March 2022,Polygon,MATIC,$1.46,"$11,266,425,868.33","7,696,069,521"
Historical Snapshot - 20 March 2022,Wrapped Bitcoin,WBTC,"$41,208.58","$11,253,279,811.45","273,081"
Historical Snapshot - 20 March 2022,Cronos,CRO,$0.4056,"$10,245,494,361.34","25,263,013,692"
Historical Snapshot - 20 March 2022,Dai,DAI,$0.9993,"$9,963,862,903.19","9,971,241,657"
Historical Snapshot - 20 March 2022,Litecoin,LTC,$114.83,"$8,025,097,838.83","69,887,294"
Historical Snapshot - 27 February 2022,Bitcoin,BTC,"$37,709.78","$715,351,995,827.54","18,969,931"
Historical Snapshot - 27 February 2022,Ethereum,ETH,"$2,621.80","$313,983,181,396.22","119,758,550"
Historical Snapshot - 27 February 2022,Tether,USDT,$1.00,"$79,587,144,285.24","79,548,056,347"
Historical Snapshot - 27 February 2022,BNB,BNB,$360.53,"$59,529,719,165.32","165,116,761"
Historical Snapshot - 27 February 2022,USD Coin,USDC,$0.9997,"$53,370,799,001.14","53,385,655,660"
Historical Snapshot - 27 February 2022,XRP,XRP,$0.722,"$34,619,021,225.69","47,949,281,138"
Historical Snapshot - 27 February 2022,Cardano,ADA,$0.8583,"$28,881,334,293.49","33,648,103,490"
Historical Snapshot - 27 February 2022,Terra,LUNA,$72.64,"$27,433,571,501.64","377,653,805"
Historical Snapshot - 27 February 2022,Solana,SOL,$85.52,"$27,371,485,041.05","320,063,008"
Historical Snapshot - 27 February 2022,Avalanche,AVAX,$74.99,"$18,452,974,295.40","246,068,579"
