Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
,Bitcoin,BTC,,"$127,327,398,565.03","18,065,962",https://coinmarketcap.com/historical/20191124/
,Bitcoin,BTC,,"$154,861,842,424.93","18,053,425",https://coinmarketcap.com/historical/20191117/
,Bitcoin,BTC,,"$149,700,817,938.86","17,990,712",https://coinmarketcap.com/historical/20191013/
,Bitcoin,BTC,,"$172,087,039,875.45","18,016,350",https://coinmarketcap.com/historical/20191027/
,Bitcoin,BTC,,"$166,495,319,475.22","18,028,037",https://coinmarketcap.com/historical/20191103/
,Bitcoin,BTC,,"$148,026,597,063.94","18,003,550",https://coinmarketcap.com/historical/20191020/
,Bitcoin,BTC,,"$180,784,051,698.60","17,952,037",https://coinmarketcap.com/historical/20190922/
,Bitcoin,BTC,,"$143,607,672,862.46","17,977,575",https://coinmarketcap.com/historical/20191006/
,Bitcoin,BTC,,"$145,590,374,680.61","17,964,837",https://coinmarketcap.com/historical/20190929/
,Bitcoin,BTC,,"$181,450,186,164.48","17,897,112",https://coinmarketcap.com/historical/20190825/
,Bitcoin,BTC,,"$187,150,078,006.71","17,924,062",https://coinmarketcap.com/historical/20190908/
,Bitcoin,BTC,,"$185,618,174,383.96","17,938,087",https://coinmarketcap.com/historical/20190915/
,Bitcoin,BTC,,"$185,022,920,955.42","17,883,850",https://coinmarketcap.com/historical/20190818/
,Bitcoin,BTC,,"$174,768,292,883.37","17,910,312",https://coinmarketcap.com/historical/20190901/
,Bitcoin,BTC,,"$195,907,875,403.02","17,858,212",https://coinmarketcap.com/historical/20190804/
,Bitcoin,BTC,,"$192,442,065,810.22","17,790,450",https://coinmarketcap.com/historical/20190630/
,Bitcoin,BTC,,"$188,987,475,961.56","17,830,512",https://coinmarketcap.com/historical/20190721/
,Bitcoin,BTC,,"$202,308,927,892.35","18,495,512",https://coinmarketcap.com/historical/20200920/
,Bitcoin,BTC,,"$182,741,933,551.73","17,817,950",https://coinmarketcap.com/historical/20190714/
,Bitcoin,BTC,,"$192,970,090,354.71","17,776,462",https://coinmarketcap.com/historical/20190623/
,Bitcoin,BTC,,"$205,941,632,234.68","17,871,325",https://coinmarketcap.com/historical/20190811/
,Bitcoin,BTC,,"$203,881,891,345.94","17,804,962",https://coinmarketcap.com/historical/20190707/
,Bitcoin,BTC,,"$170,461,958,073.99","17,844,075",https://coinmarketcap.com/historical/20190728/
,Bitcoin,BTC,,"$159,769,423,369.73","17,763,037",https://coinmarketcap.com/historical/20190616/
,Bitcoin,BTC,,"$153,725,486,067.29","17,724,162",https://coinmarketcap.com/historical/20190526/
,Bitcoin,BTC,,"$136,465,098,533.16","17,750,225",https://coinmarketcap.com/historical/20190609/
,Bitcoin,BTC,,"$93,391,244,394.89","17,670,537",https://coinmarketcap.com/historical/20190428/
,Bitcoin,BTC,,"$93,847,052,256.19","17,658,575",https://coinmarketcap.com/historical/20190421/
,Bitcoin,BTC,,"$123,389,710,222.36","17,696,950",https://coinmarketcap.com/historical/20190512/
,Bitcoin,BTC,,"$145,185,076,704.97","17,710,487",https://coinmarketcap.com/historical/20190519/
,Bitcoin,BTC,,"$102,494,420,158.46","17,684,537",https://coinmarketcap.com/historical/20190505/
,Bitcoin,BTC,,"$155,077,231,351.22","17,737,387",https://coinmarketcap.com/historical/20190602/
,Bitcoin,BTC,,"$67,592,376,373.20","17,569,350",https://coinmarketcap.com/historical/20190303/
,Bitcoin,BTC,,"$70,823,042,992.43","17,608,175",https://coinmarketcap.com/historical/20190324/
,Bitcoin,BTC,,"$72,339,379,035.95","17,620,525",https://coinmarketcap.com/historical/20190331/
,Bitcoin,BTC,,"$70,821,939,585.38","17,594,512",https://coinmarketcap.com/historical/20190317/
,Bitcoin,BTC,,"$69,475,297,369.72","17,581,562",https://coinmarketcap.com/historical/20190310/
,Bitcoin,BTC,,"$91,674,230,185.93","17,633,400",https://coinmarketcap.com/historical/20190407/
,Bitcoin,BTC,,"$91,188,595,340.79","17,645,800",https://coinmarketcap.com/historical/20190414/
,Bitcoin,BTC,,"$215,439,967,321.34","18,469,162",https://coinmarketcap.com/historical/20200823/
,Bitcoin,BTC,,"$64,694,025,950.73","17,531,362",https://coinmarketcap.com/historical/20190210/
,Bitcoin,BTC,,"$62,990,143,284.10","17,492,337",https://coinmarketcap.com/historical/20190120/
,Bitcoin,BTC,,"$60,681,847,607.58","17,517,787",https://coinmarketcap.com/historical/20190203/
,Bitcoin,BTC,,"$67,475,512,827.39","17,453,787",https://coinmarketcap.com/historical/20181230/
,Bitcoin,BTC,,"$71,206,795,852.79","17,467,062",https://coinmarketcap.com/historical/20190106/
,Bitcoin,BTC,,"$62,106,461,671.35","17,480,237",https://coinmarketcap.com/historical/20190113/
,Bitcoin,BTC,,"$69,741,217,416.60","17,439,750",https://coinmarketcap.com/historical/20181223/
,Bitcoin,BTC,,"$62,737,274,092.74","17,504,987",https://coinmarketcap.com/historical/20190127/
,Bitcoin,BTC,,"$66,897,483,404.15","17,556,425",https://coinmarketcap.com/historical/20190224/
,Bitcoin,BTC,,"$62,942,160,928.03","17,415,075",https://coinmarketcap.com/historical/20181209/
,Bitcoin,BTC,,"$64,453,368,778.96","17,543,887",https://coinmarketcap.com/historical/20190217/
,Bitcoin,BTC,,"$72,050,487,506.13","17,404,012",https://coinmarketcap.com/historical/20181202/
,Bitcoin,BTC,,"$97,753,742,390.88","17,382,950",https://coinmarketcap.com/historical/20181118/
,Bitcoin,BTC,,"$56,685,436,643.77","17,426,450",https://coinmarketcap.com/historical/20181216/
,Bitcoin,BTC,,"$111,373,421,487.60","17,371,512",https://coinmarketcap.com/historical/20181111/
,Bitcoin,BTC,,"$69,749,231,721.85","17,393,962",https://coinmarketcap.com/historical/20181125/
,Bitcoin,BTC,,"$110,689,204,562.51","17,359,937",https://coinmarketcap.com/historical/20181104/
,Bitcoin,BTC,,"$112,369,074,204.90","17,334,625",https://coinmarketcap.com/historical/20181021/
,Bitcoin,BTC,,"$115,990,469,904.05","17,284,575",https://coinmarketcap.com/historical/20180923/
,Bitcoin,BTC,,"$108,747,096,982.47","17,259,087",https://coinmarketcap.com/historical/20180909/
,Bitcoin,BTC,,"$114,298,799,169.34","17,310,275",https://coinmarketcap.com/historical/20181007/
,Bitcoin,BTC,,"$114,608,461,359.46","17,297,937",https://coinmarketcap.com/historical/20180930/
,Bitcoin,BTC,,"$112,562,429,293.61","17,271,637",https://coinmarketcap.com/historical/20180916/
,Bitcoin,BTC,,"$108,972,551,127.20","17,322,175",https://coinmarketcap.com/historical/20181014/
,Bitcoin,BTC,,"$108,790,173,990.81","17,206,325",https://coinmarketcap.com/historical/20180812/
,Bitcoin,BTC,,"$112,031,818,550.21","17,219,587",https://coinmarketcap.com/historical/20180819/
,Bitcoin,BTC,,"$115,585,150,965.19","17,232,850",https://coinmarketcap.com/historical/20180826/
,Bitcoin,BTC,,"$121,526,129,417.37","17,192,675",https://coinmarketcap.com/historical/20180805/
,Bitcoin,BTC,,"$141,185,844,136.46","17,179,112",https://coinmarketcap.com/historical/20180729/
,Bitcoin,BTC,,"$127,336,619,272.37","17,164,762",https://coinmarketcap.com/historical/20180722/
,Bitcoin,BTC,,"$109,366,021,621.84","17,126,387",https://coinmarketcap.com/historical/20180701/
,Bitcoin,BTC,,"$105,646,529,552.61","17,113,662",https://coinmarketcap.com/historical/20180624/
,Bitcoin,BTC,,"$109,074,582,282.55","17,151,062",https://coinmarketcap.com/historical/20180715/
,Bitcoin,BTC,,"$116,097,019,270.53","17,138,925",https://coinmarketcap.com/historical/20180708/
,Bitcoin,BTC,,"$111,134,738,445.42","17,099,575",https://coinmarketcap.com/historical/20180617/
,Bitcoin,BTC,,"$115,948,338,189.55","17,086,350",https://coinmarketcap.com/historical/20180610/
,Bitcoin,BTC,,"$125,427,699,521.28","17,246,337",https://coinmarketcap.com/historical/20180902/
,Bitcoin,BTC,,"$131,808,021,256.25","17,073,025",https://coinmarketcap.com/historical/20180603/
,Bitcoin,BTC,,"$112,518,368,982.01","17,346,850",https://coinmarketcap.com/historical/20181028/
,Bitcoin,BTC,,"$145,109,495,919.61","17,045,137",https://coinmarketcap.com/historical/20180520/
,Bitcoin,BTC,,"$148,587,834,674.28","17,032,187",https://coinmarketcap.com/historical/20180513/
,Bitcoin,BTC,,"$125,694,987,943.03","17,059,075",https://coinmarketcap.com/historical/20180527/
,Bitcoin,BTC,,"$164,316,651,814.37","17,019,162",https://coinmarketcap.com/historical/20180506/
,Bitcoin,BTC,,"$160,182,355,100.88","17,006,150",https://coinmarketcap.com/historical/20180429/
,Bitcoin,BTC,,"$119,162,938,803.77","16,966,262",https://coinmarketcap.com/historical/20180408/
,Bitcoin,BTC,,"$143,914,269,941.89","16,939,500",https://coinmarketcap.com/historical/20180325/
,Bitcoin,BTC,,"$116,026,767,355.96","16,952,500",https://coinmarketcap.com/historical/20180401/
,Bitcoin,BTC,,"$139,201,741,038.92","16,926,937",https://coinmarketcap.com/historical/20180318/
,Bitcoin,BTC,,"$162,009,708,260.99","16,913,662",https://coinmarketcap.com/historical/20180311/
,Bitcoin,BTC,,"$194,566,959,663.10","16,900,387",https://coinmarketcap.com/historical/20180304/
,Bitcoin,BTC,,"$163,204,103,255.40","16,886,562",https://coinmarketcap.com/historical/20180225/
,Bitcoin,BTC,,"$149,585,506,245.09","16,993,612",https://coinmarketcap.com/historical/20180422/
,Bitcoin,BTC,,"$141,427,094,606.61","16,979,862",https://coinmarketcap.com/historical/20180415/
,Bitcoin,BTC,,"$178,040,051,534.26","16,873,012",https://coinmarketcap.com/historical/20180218/
,Bitcoin,BTC,,"$137,064,648,220.97","16,859,175",https://coinmarketcap.com/historical/20180211/
,Bitcoin,BTC,,"$231,412,752,942.70","16,803,187",https://coinmarketcap.com/historical/20180114/
,Bitcoin,BTC,,"$198,390,717,461.43","16,832,250",https://coinmarketcap.com/historical/20180128/
,Bitcoin,BTC,,"$139,433,744,615.04","16,845,900",https://coinmarketcap.com/historical/20180204/
,Bitcoin,BTC,,"$195,089,979,981.45","16,817,912",https://coinmarketcap.com/historical/20180121/
,Bitcoin,BTC,,"$237,466,518,547.07","16,774,450",https://coinmarketcap.com/historical/20171231/
,Bitcoin,BTC,,"$276,634,593,972.51","16,788,537",https://coinmarketcap.com/historical/20180107/
,Bitcoin,BTC,,"$258,616,070,175.25","16,733,012",https://coinmarketcap.com/historical/20171210/
,Bitcoin,BTC,,"$233,413,800,015.80","16,761,275",https://coinmarketcap.com/historical/20171224/
,Bitcoin,BTC,,"$320,575,829,567.54","16,748,337",https://coinmarketcap.com/historical/20171217/
