Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
Historical Snapshot - 30 March 2014,Bitcoin,BTC,,"$5,791,425,431.84","12,582,575",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Litecoin,LTC,,"$355,253,343.22","27,040,654",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,XRP,XRP,,"$75,463,492.11","7,817,889,792",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Peercoin,PPC,,"$42,454,421.33","21,271,128",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Dogecoin,DOGE,,"$34,736,765.65","65,526,542,336",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Nxt,NXT,,"$28,028,118.73","999,997,120",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Omni,OMNI,,"$25,965,269.70","619,478",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Auroracoin,AUR,,"$21,142,655.52","10,645,626",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Namecoin,NMC,,"$19,224,302.95","8,386,982",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,BitShares PTS,PTS,,"$9,386,406.36","1,572,251",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Counterparty,XCP,,"$5,898,455.96","2,648,624",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Quark,QRK,,"$5,385,793.76","247,709,536",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Feathercoin,FTC,,"$4,592,451.57","38,122,800",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Novacoin,NVC,,"$3,794,234.16","751,930",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Vertcoin,VTC,,"$3,710,933.45","3,043,400",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Primecoin,XPM,,"$3,267,291.50","5,016,021",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Infinitecoin,IFC,,"$3,169,612.21","90,436,902,912",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,SiliconValleyCoin [old],XSV,,"$2,885,446.97","17,557,960",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Dash,DASH,,"$2,561,406.30","3,866,357",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 30 March 2014,Megacoin,MEC,,"$2,354,584.10","22,801,800",https://coinmarketcap.com/historical/20140330/
Historical Snapshot - 20 April 2014,Bitcoin,BTC,,"$6,312,898,134.70","12,672,225",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Litecoin,LTC,,"$348,853,045.83","27,636,204",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Peercoin,PPC,,"$56,286,524.19","21,334,810",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,XRP,XRP,,"$48,577,872.02","7,817,889,792",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Dogecoin,DOGE,,"$45,497,438.97","72,389,541,888",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Omni,OMNI,,"$42,697,367.07","619,478",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Nxt,NXT,,"$25,749,616.67","999,997,120",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,Namecoin,NMC,,"$22,302,086.92","8,564,332",https://coinmarketcap.com/historical/20140420/
Historical Snapshot - 20 April 2014,BlackCoin,BLK,,"$17,752,058.78","74,511,072",https://coinmarketcap.com/historical/20140420/
